stall_name,type_of_shop,latitude,longitude,closing_time,day_of_week,weather,holiday_flag,leftovers_servings
stall_29,dessert_stall,1.4907,103.97055,23,Thursday,rainy,0,17.2
stall_44,beverage_stall,1.22403,103.67433,22,Tuesday,rainy,1,31.9
stall_155,roti_prata_stall,1.3424,103.70368,21,Sunday,cloudy,0,10.3
stall_157,dim_sum_stall,1.42974,103.80852,21,Friday,cloudy,0,18.2
stall_59,western_food_stall,1.46426,103.95171,20,Thursday,cloudy,0,36.2
stall_126,laksa_stall,1.20012,103.71477,21,Friday,rainy,1,45.6
stall_119,dessert_stall,1.41593,103.72013,22,Monday,cloudy,0,12.4
stall_110,fried_hokkien_mee_stall,1.38186,103.80457,21,Tuesday,rainy,0,20.9
stall_112,fishball_noodle_stall,1.27642,103.88351,21,Friday,sunny,0,8.8
stall_147,bakery,1.27476,103.93933,20,Thursday,sunny,0,12.9
stall_11,bakery,1.45789,103.62834,23,Saturday,cloudy,0,12.6
stall_9,fried_hokkien_mee_stall,1.2213,103.85244,23,Friday,rainy,0,43.1
stall_123,beverage_stall,1.48211,103.87093,20,Thursday,rainy,0,11.7
stall_62,fried_hokkien_mee_stall,1.3835,103.99489,20,Friday,sunny,0,11.2
stall_178,dim_sum_stall,1.34022,103.65105,23,Tuesday,sunny,0,21.1
stall_92,laksa_stall,1.29966,103.97233,22,Tuesday,cloudy,0,27.7
stall_24,fried_hokkien_mee_stall,1.32656,103.71142,20,Thursday,cloudy,0,21.7
stall_79,fried_hokkien_mee_stall,1.47118,103.81824,21,Saturday,rainy,0,27.3
stall_147,bakery,1.27476,103.93933,20,Thursday,rainy,0,20.2
stall_198,economic_rice_stall,1.42438,103.64581,21,Sunday,cloudy,0,32.4
stall_104,dessert_stall,1.49434,103.81449,21,Sunday,rainy,0,11.5
stall_161,fishball_noodle_stall,1.36205,103.65535,23,Saturday,cloudy,0,14.7
stall_1,fried_hokkien_mee_stall,1.32694,103.68472,20,Thursday,cloudy,0,24.7
stall_86,western_food_stall,1.43403,103.95365,20,Wednesday,rainy,0,26.0
stall_193,fishball_noodle_stall,1.20611,103.66095,22,Saturday,cloudy,0,21.0
stall_139,roti_prata_stall,1.32433,103.85191,21,Sunday,cloudy,0,10.2
stall_21,chicken_rice_stall,1.32079,103.73572,22,Saturday,sunny,0,13.1
stall_132,fried_hokkien_mee_stall,1.22544,103.80618,22,Monday,sunny,1,27.1
stall_99,beverage_stall,1.4386,103.69104,22,Thursday,cloudy,0,12.3
stall_11,bakery,1.45789,103.62834,22,Wednesday,sunny,0,16.5
stall_166,fried_hokkien_mee_stall,1.32604,103.96194,20,Friday,cloudy,0,25.2
stall_199,laksa_stall,1.44579,103.98589,21,Tuesday,rainy,0,33.9
stall_62,fried_hokkien_mee_stall,1.3835,103.99489,20,Saturday,rainy,0,20.0
stall_189,dim_sum_stall,1.49997,103.73998,21,Sunday,cloudy,0,18.3
stall_195,dim_sum_stall,1.36919,103.68719,21,Wednesday,rainy,0,20.5
stall_69,economic_rice_stall,1.41528,103.68144,23,Wednesday,sunny,0,28.1
stall_17,western_food_stall,1.22908,103.77242,22,Wednesday,rainy,0,35.7
stall_125,fishball_noodle_stall,1.29028,103.81917,20,Thursday,cloudy,0,22.5
stall_137,bakery,1.27345,103.79005,22,Thursday,cloudy,1,22.3
stall_95,beverage_stall,1.43621,103.64324,20,Tuesday,rainy,0,17.5
stall_23,western_food_stall,1.25706,103.77945,20,Thursday,sunny,0,35.4
stall_74,beverage_stall,1.20106,103.90845,20,Monday,sunny,0,0.6
stall_71,fried_hokkien_mee_stall,1.34656,103.96213,20,Saturday,sunny,0,18.5
stall_128,bakery,1.39641,103.786,21,Sunday,sunny,0,17.8
stall_134,fried_hokkien_mee_stall,1.44553,103.90046,20,Wednesday,rainy,0,30.7
stall_175,chicken_rice_stall,1.33075,103.61161,21,Thursday,rainy,0,25.7
stall_108,dim_sum_stall,1.23252,103.77383,23,Saturday,cloudy,0,22.3
stall_6,western_food_stall,1.2363,103.68988,22,Tuesday,sunny,0,18.2
stall_6,western_food_stall,1.2363,103.68988,21,Sunday,cloudy,0,28.8
stall_166,fried_hokkien_mee_stall,1.32604,103.96194,22,Thursday,cloudy,0,27.4
stall_88,dim_sum_stall,1.24637,103.97195,22,Thursday,cloudy,0,7.7
stall_171,beverage_stall,1.45603,103.98137,23,Thursday,rainy,0,22.1
stall_146,fried_hokkien_mee_stall,1.35539,103.62009,21,Sunday,rainy,0,35.8
stall_44,beverage_stall,1.22403,103.67433,22,Tuesday,rainy,0,16.1
stall_96,chicken_rice_stall,1.46165,103.94344,22,Sunday,sunny,0,28.2
stall_38,beverage_stall,1.24644,103.71868,22,Wednesday,rainy,0,20.8
stall_43,beverage_stall,1.24723,103.98431,21,Saturday,cloudy,0,6.3
stall_74,beverage_stall,1.20106,103.90845,21,Tuesday,cloudy,0,10.5
stall_178,dim_sum_stall,1.34022,103.65105,21,Tuesday,sunny,0,22.2
stall_30,economic_rice_stall,1.45461,103.66652,20,Wednesday,cloudy,0,32.3
stall_33,roti_prata_stall,1.31369,103.99412,23,Wednesday,rainy,0,16.4
stall_48,dim_sum_stall,1.37836,103.84775,21,Friday,cloudy,0,21.2
stall_9,fried_hokkien_mee_stall,1.2213,103.85244,22,Wednesday,sunny,0,17.9
stall_96,chicken_rice_stall,1.46165,103.94344,23,Friday,sunny,0,26.5
stall_137,bakery,1.27345,103.79005,22,Monday,sunny,0,9.2
stall_104,dessert_stall,1.49434,103.81449,23,Sunday,sunny,0,5.6
stall_118,economic_rice_stall,1.29417,103.93921,22,Tuesday,sunny,1,35.0
stall_190,bakery,1.39504,103.91249,22,Saturday,cloudy,0,10.9
stall_76,western_food_stall,1.42237,103.82067,23,Wednesday,cloudy,0,18.0
stall_171,beverage_stall,1.45603,103.98137,21,Sunday,cloudy,0,16.4
stall_187,bakery,1.27568,103.63276,23,Wednesday,cloudy,0,17.1
stall_29,dessert_stall,1.4907,103.97055,23,Monday,sunny,1,26.8
stall_174,laksa_stall,1.26616,103.68777,20,Wednesday,sunny,1,30.0
stall_103,western_food_stall,1.39244,103.75987,21,Thursday,rainy,0,39.5
stall_24,fried_hokkien_mee_stall,1.32656,103.71142,22,Monday,cloudy,0,17.5
stall_165,economic_rice_stall,1.32473,103.68273,21,Friday,cloudy,0,27.5
stall_57,beverage_stall,1.22198,103.68526,22,Tuesday,sunny,0,3.3
stall_22,laksa_stall,1.4585,103.69946,23,Saturday,cloudy,0,25.2
stall_23,western_food_stall,1.25706,103.77945,23,Tuesday,rainy,0,29.5
stall_82,dessert_stall,1.29248,103.95959,20,Saturday,rainy,0,11.7
stall_102,bakery,1.49007,103.71165,21,Saturday,rainy,0,23.9
stall_95,beverage_stall,1.43621,103.64324,23,Wednesday,sunny,0,2.6
stall_73,fishball_noodle_stall,1.32707,103.71067,22,Wednesday,rainy,0,26.2
stall_115,western_food_stall,1.42259,103.86825,20,Tuesday,cloudy,0,25.5
stall_114,fishball_noodle_stall,1.36154,103.88777,23,Sunday,rainy,0,19.5
stall_74,beverage_stall,1.20106,103.90845,21,Sunday,cloudy,0,9.9
stall_109,roti_prata_stall,1.41856,103.72547,23,Tuesday,cloudy,0,22.9
stall_154,economic_rice_stall,1.46916,103.89746,20,Tuesday,sunny,0,22.3
stall_78,economic_rice_stall,1.22257,103.95324,23,Sunday,cloudy,0,21.7
stall_86,western_food_stall,1.43403,103.95365,20,Friday,rainy,0,39.4
stall_23,western_food_stall,1.25706,103.77945,20,Thursday,cloudy,1,31.2
stall_70,dim_sum_stall,1.39027,103.70559,23,Tuesday,cloudy,0,9.5
stall_119,dessert_stall,1.41593,103.72013,21,Tuesday,sunny,1,21.9
stall_98,chicken_rice_stall,1.33809,103.72208,22,Friday,rainy,0,23.7
stall_11,bakery,1.45789,103.62834,22,Sunday,cloudy,0,16.9
stall_78,economic_rice_stall,1.22257,103.95324,23,Friday,cloudy,0,26.3
stall_119,dessert_stall,1.41593,103.72013,21,Monday,sunny,1,27.9
stall_40,bakery,1.36266,103.89919,22,Wednesday,cloudy,0,16.4
stall_163,bakery,1.41193,103.62569,23,Monday,cloudy,0,16.8
stall_171,beverage_stall,1.45603,103.98137,22,Thursday,sunny,0,1.8
stall_126,laksa_stall,1.20012,103.71477,21,Monday,sunny,0,28.0
stall_196,laksa_stall,1.40984,103.90676,22,Thursday,sunny,0,14.0
stall_154,economic_rice_stall,1.46916,103.89746,22,Friday,rainy,1,35.0
stall_145,chicken_rice_stall,1.25277,103.98319,23,Sunday,rainy,0,18.7
stall_161,fishball_noodle_stall,1.36205,103.65535,23,Saturday,sunny,0,13.5
stall_96,chicken_rice_stall,1.46165,103.94344,20,Sunday,rainy,0,27.0
stall_42,bakery,1.35086,103.94109,20,Tuesday,rainy,0,18.0
stall_119,dessert_stall,1.41593,103.72013,21,Wednesday,sunny,0,12.9
stall_14,chicken_rice_stall,1.48065,103.82842,22,Wednesday,rainy,0,23.6
stall_163,bakery,1.41193,103.62569,22,Monday,rainy,0,22.9
stall_75,beverage_stall,1.39113,103.70478,20,Friday,sunny,0,9.0
stall_197,fishball_noodle_stall,1.25034,103.8429,21,Sunday,sunny,0,12.2
stall_154,economic_rice_stall,1.46916,103.89746,21,Friday,rainy,0,35.0
stall_81,bakery,1.24443,103.65098,22,Wednesday,cloudy,0,19.7
stall_179,chicken_rice_stall,1.38668,103.61079,22,Monday,cloudy,1,31.6
stall_149,laksa_stall,1.40027,103.99516,22,Sunday,sunny,0,26.7
stall_4,economic_rice_stall,1.49854,103.85995,21,Friday,rainy,0,31.3
stall_96,chicken_rice_stall,1.46165,103.94344,23,Thursday,rainy,0,31.5
stall_42,bakery,1.35086,103.94109,20,Tuesday,sunny,0,1.0
stall_129,chicken_rice_stall,1.33265,103.68548,21,Sunday,sunny,0,16.5
stall_144,laksa_stall,1.23198,103.77006,20,Thursday,rainy,0,23.4
stall_20,dessert_stall,1.49525,103.63937,20,Sunday,sunny,0,5.9
stall_5,western_food_stall,1.33143,103.80703,23,Wednesday,rainy,0,24.8
stall_177,beverage_stall,1.3213,103.66602,22,Tuesday,rainy,0,21.3
stall_153,bakery,1.44917,103.81915,22,Tuesday,cloudy,0,18.8
stall_78,economic_rice_stall,1.22257,103.95324,20,Saturday,sunny,0,27.2
stall_57,beverage_stall,1.22198,103.68526,21,Sunday,cloudy,1,13.3
stall_37,western_food_stall,1.36673,103.88736,21,Wednesday,sunny,0,20.6
stall_54,economic_rice_stall,1.29485,103.90075,21,Monday,rainy,0,26.1
stall_177,beverage_stall,1.3213,103.66602,20,Monday,sunny,0,8.6
stall_199,laksa_stall,1.44579,103.98589,23,Sunday,rainy,0,17.5
stall_11,bakery,1.45789,103.62834,21,Monday,sunny,0,9.7
stall_169,western_food_stall,1.31411,103.60236,20,Thursday,sunny,0,23.0
stall_65,bakery,1.39902,103.97557,20,Monday,rainy,0,33.6
stall_171,beverage_stall,1.45603,103.98137,20,Sunday,sunny,0,10.3
stall_32,fishball_noodle_stall,1.32031,103.62345,21,Friday,sunny,0,15.3
stall_48,dim_sum_stall,1.37836,103.84775,22,Monday,sunny,1,30.0
stall_38,beverage_stall,1.24644,103.71868,22,Friday,rainy,0,15.5
stall_91,fried_hokkien_mee_stall,1.20744,103.89463,21,Sunday,cloudy,0,15.5
stall_200,dessert_stall,1.23243,103.61027,21,Friday,cloudy,0,12.0
stall_18,western_food_stall,1.32707,103.78681,20,Sunday,cloudy,0,31.9
stall_196,laksa_stall,1.40984,103.90676,20,Friday,sunny,0,21.9
stall_184,chicken_rice_stall,1.2635,103.73074,21,Wednesday,sunny,0,16.6
stall_194,fried_hokkien_mee_stall,1.23787,103.86778,20,Saturday,sunny,0,22.6
stall_55,fried_hokkien_mee_stall,1.22176,103.78331,23,Wednesday,cloudy,0,22.9
stall_151,fried_hokkien_mee_stall,1.46743,103.84506,21,Thursday,cloudy,0,17.8
stall_28,dim_sum_stall,1.49978,103.93441,21,Sunday,rainy,0,27.8
stall_98,chicken_rice_stall,1.33809,103.72208,23,Tuesday,cloudy,0,13.9
stall_59,western_food_stall,1.46426,103.95171,23,Monday,rainy,0,32.8
stall_32,fishball_noodle_stall,1.32031,103.62345,23,Monday,cloudy,0,14.1
stall_35,economic_rice_stall,1.3365,103.7692,23,Sunday,rainy,0,26.4
stall_181,beverage_stall,1.20813,103.8571,22,Friday,cloudy,0,6.4
stall_11,bakery,1.45789,103.62834,20,Wednesday,rainy,0,8.6
stall_30,economic_rice_stall,1.45461,103.66652,23,Wednesday,rainy,0,37.2
stall_154,economic_rice_stall,1.46916,103.89746,22,Saturday,rainy,0,32.6
stall_58,dessert_stall,1.27956,103.9733,23,Wednesday,rainy,0,24.4
stall_49,laksa_stall,1.32577,103.83347,20,Sunday,rainy,0,28.7
stall_174,laksa_stall,1.26616,103.68777,22,Tuesday,sunny,0,28.7
stall_173,laksa_stall,1.36384,103.8413,23,Saturday,sunny,0,18.8
stall_102,bakery,1.49007,103.71165,23,Friday,cloudy,0,5.1
stall_174,laksa_stall,1.26616,103.68777,20,Monday,sunny,0,18.2
stall_102,bakery,1.49007,103.71165,23,Saturday,cloudy,0,23.9
stall_27,western_food_stall,1.3651,103.62024,21,Monday,rainy,0,34.6
stall_51,roti_prata_stall,1.26128,103.88648,22,Tuesday,cloudy,0,23.8
stall_104,dessert_stall,1.49434,103.81449,20,Tuesday,rainy,0,14.4
stall_186,dessert_stall,1.4256,103.93277,23,Wednesday,cloudy,0,16.9
stall_197,fishball_noodle_stall,1.25034,103.8429,22,Sunday,cloudy,0,21.8
stall_103,western_food_stall,1.39244,103.75987,22,Thursday,cloudy,0,25.9
stall_155,roti_prata_stall,1.3424,103.70368,23,Thursday,cloudy,0,6.8
stall_72,beverage_stall,1.45383,103.63692,21,Sunday,rainy,0,16.1
stall_28,dim_sum_stall,1.49978,103.93441,20,Wednesday,rainy,0,22.4
stall_128,bakery,1.39641,103.786,21,Saturday,sunny,0,4.0
stall_8,bakery,1.26903,103.68809,20,Saturday,sunny,1,16.2
stall_18,western_food_stall,1.32707,103.78681,23,Saturday,sunny,0,27.8
stall_46,economic_rice_stall,1.27056,103.64795,23,Friday,cloudy,0,20.6
stall_84,fishball_noodle_stall,1.46968,103.68403,21,Wednesday,cloudy,0,16.8
stall_160,laksa_stall,1.28151,103.72788,20,Sunday,sunny,0,22.7
stall_170,fishball_noodle_stall,1.30553,103.90139,23,Sunday,rainy,0,20.1
stall_52,bakery,1.27161,103.75831,22,Saturday,rainy,0,23.3
stall_126,laksa_stall,1.20012,103.71477,22,Friday,rainy,1,34.8
stall_139,roti_prata_stall,1.32433,103.85191,20,Sunday,sunny,0,15.5
stall_111,dim_sum_stall,1.31556,103.83064,20,Thursday,rainy,0,15.4
stall_81,bakery,1.24443,103.65098,23,Thursday,rainy,0,21.3
stall_10,laksa_stall,1.26868,103.96217,20,Tuesday,cloudy,0,14.2
stall_169,western_food_stall,1.31411,103.60236,22,Saturday,sunny,0,25.9
stall_126,laksa_stall,1.20012,103.71477,23,Tuesday,rainy,0,28.1
stall_184,chicken_rice_stall,1.2635,103.73074,23,Thursday,sunny,0,9.7
stall_146,fried_hokkien_mee_stall,1.35539,103.62009,23,Saturday,cloudy,0,10.5
stall_176,dessert_stall,1.30084,103.87166,23,Thursday,cloudy,1,21.3
stall_41,roti_prata_stall,1.21715,103.83367,20,Thursday,rainy,0,16.0
stall_127,dim_sum_stall,1.32897,103.83199,23,Friday,cloudy,0,24.8
stall_91,fried_hokkien_mee_stall,1.20744,103.89463,22,Wednesday,sunny,0,8.5
stall_8,bakery,1.26903,103.68809,20,Tuesday,rainy,0,22.3
stall_90,economic_rice_stall,1.44323,103.95257,20,Sunday,cloudy,0,33.7
stall_88,dim_sum_stall,1.24637,103.97195,23,Monday,rainy,0,27.2
stall_89,roti_prata_stall,1.45938,103.99048,22,Thursday,rainy,1,31.9
stall_15,chicken_rice_stall,1.3418,103.91385,21,Tuesday,sunny,0,18.2
stall_166,fried_hokkien_mee_stall,1.32604,103.96194,22,Friday,sunny,0,21.2
stall_177,beverage_stall,1.3213,103.66602,20,Sunday,rainy,1,20.9
stall_30,economic_rice_stall,1.45461,103.66652,22,Tuesday,sunny,0,15.9
stall_138,roti_prata_stall,1.45492,103.62913,22,Monday,rainy,0,22.5
stall_169,western_food_stall,1.31411,103.60236,23,Friday,cloudy,0,27.7
stall_108,dim_sum_stall,1.23252,103.77383,22,Monday,cloudy,0,18.7
stall_121,dessert_stall,1.32072,103.71826,20,Wednesday,rainy,0,13.3
stall_147,bakery,1.27476,103.93933,23,Wednesday,cloudy,0,16.2
stall_26,roti_prata_stall,1.33294,103.94454,23,Monday,cloudy,0,9.6
stall_173,laksa_stall,1.36384,103.8413,21,Wednesday,rainy,0,17.7
stall_129,chicken_rice_stall,1.33265,103.68548,22,Tuesday,cloudy,0,18.0
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,22,Thursday,sunny,0,11.7
stall_128,bakery,1.39641,103.786,20,Sunday,cloudy,0,9.7
stall_55,fried_hokkien_mee_stall,1.22176,103.78331,22,Wednesday,sunny,0,3.2
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,23,Sunday,sunny,1,27.4
stall_160,laksa_stall,1.28151,103.72788,20,Saturday,cloudy,0,11.9
stall_25,laksa_stall,1.27494,103.96931,22,Wednesday,sunny,0,16.8
stall_146,fried_hokkien_mee_stall,1.35539,103.62009,23,Thursday,sunny,0,19.8
stall_89,roti_prata_stall,1.45938,103.99048,20,Saturday,rainy,0,21.6
stall_130,bakery,1.34196,103.96047,22,Thursday,cloudy,0,9.6
stall_139,roti_prata_stall,1.32433,103.85191,22,Tuesday,rainy,0,23.4
stall_103,western_food_stall,1.39244,103.75987,22,Friday,cloudy,0,28.1
stall_117,laksa_stall,1.39927,103.73208,21,Monday,cloudy,0,18.8
stall_181,beverage_stall,1.20813,103.8571,21,Friday,rainy,0,13.5
stall_55,fried_hokkien_mee_stall,1.22176,103.78331,23,Wednesday,cloudy,0,27.7
stall_137,bakery,1.27345,103.79005,23,Friday,cloudy,0,12.5
stall_161,fishball_noodle_stall,1.36205,103.65535,20,Friday,sunny,0,18.1
stall_94,fried_hokkien_mee_stall,1.44322,103.70672,23,Tuesday,sunny,0,20.1
stall_39,bakery,1.49061,103.83167,22,Sunday,rainy,0,22.0
stall_106,western_food_stall,1.49112,103.67143,22,Sunday,sunny,0,21.2
stall_163,bakery,1.41193,103.62569,21,Sunday,rainy,0,17.1
stall_69,economic_rice_stall,1.41528,103.68144,22,Saturday,sunny,0,11.3
stall_66,western_food_stall,1.24029,103.64617,21,Thursday,sunny,0,21.8
stall_30,economic_rice_stall,1.45461,103.66652,21,Tuesday,sunny,0,35.0
stall_63,western_food_stall,1.39619,103.60313,22,Thursday,rainy,1,29.6
stall_144,laksa_stall,1.23198,103.77006,23,Thursday,cloudy,1,25.0
stall_10,laksa_stall,1.26868,103.96217,21,Tuesday,rainy,0,24.9
stall_35,economic_rice_stall,1.3365,103.7692,20,Wednesday,rainy,0,27.6
stall_169,western_food_stall,1.31411,103.60236,21,Saturday,sunny,0,20.1
stall_185,western_food_stall,1.42837,103.75165,23,Sunday,sunny,0,29.1
stall_15,chicken_rice_stall,1.3418,103.91385,20,Wednesday,cloudy,0,18.0
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,20,Thursday,rainy,1,37.1
stall_172,fishball_noodle_stall,1.32571,103.89901,20,Thursday,cloudy,0,9.6
stall_36,fishball_noodle_stall,1.4872,103.99817,21,Monday,cloudy,0,14.5
stall_189,dim_sum_stall,1.49997,103.73998,20,Friday,cloudy,0,22.2
stall_149,laksa_stall,1.40027,103.99516,22,Thursday,sunny,0,17.0
stall_61,chicken_rice_stall,1.45012,103.88142,20,Sunday,rainy,0,28.8
stall_85,laksa_stall,1.27486,103.64112,23,Sunday,cloudy,0,18.6
stall_191,laksa_stall,1.39553,103.90169,21,Thursday,sunny,0,12.0
stall_37,western_food_stall,1.36673,103.88736,20,Tuesday,sunny,0,20.6
stall_71,fried_hokkien_mee_stall,1.34656,103.96213,23,Thursday,rainy,0,30.6
stall_151,fried_hokkien_mee_stall,1.46743,103.84506,20,Thursday,cloudy,0,17.6
stall_96,chicken_rice_stall,1.46165,103.94344,20,Wednesday,cloudy,0,27.0
stall_109,roti_prata_stall,1.41856,103.72547,23,Saturday,sunny,1,26.9
stall_72,beverage_stall,1.45383,103.63692,21,Wednesday,rainy,0,9.0
stall_184,chicken_rice_stall,1.2635,103.73074,22,Sunday,rainy,0,24.9
stall_6,western_food_stall,1.2363,103.68988,20,Sunday,cloudy,0,30.7
stall_170,fishball_noodle_stall,1.30553,103.90139,20,Saturday,cloudy,0,23.9
stall_62,fried_hokkien_mee_stall,1.3835,103.99489,22,Friday,rainy,0,25.2
stall_80,fried_hokkien_mee_stall,1.45038,103.833,22,Sunday,cloudy,0,25.8
stall_32,fishball_noodle_stall,1.32031,103.62345,21,Sunday,rainy,0,21.8
stall_100,roti_prata_stall,1.2071,103.67725,20,Thursday,rainy,0,24.0
stall_78,economic_rice_stall,1.22257,103.95324,20,Sunday,sunny,0,21.7
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,21,Sunday,sunny,0,18.5
stall_113,economic_rice_stall,1.20051,103.97023,22,Sunday,cloudy,1,41.6
stall_105,beverage_stall,1.48177,103.64614,20,Wednesday,sunny,0,5.5
stall_200,dessert_stall,1.23243,103.61027,23,Thursday,cloudy,0,13.9
stall_106,western_food_stall,1.49112,103.67143,22,Saturday,rainy,0,25.4
stall_26,roti_prata_stall,1.33294,103.94454,21,Saturday,rainy,0,17.1
stall_130,bakery,1.34196,103.96047,20,Wednesday,rainy,0,19.0
stall_155,roti_prata_stall,1.3424,103.70368,22,Thursday,cloudy,0,24.0
stall_8,bakery,1.26903,103.68809,20,Saturday,cloudy,0,16.1
stall_48,dim_sum_stall,1.37836,103.84775,23,Sunday,cloudy,0,29.0
stall_35,economic_rice_stall,1.3365,103.7692,20,Thursday,sunny,0,29.1
stall_161,fishball_noodle_stall,1.36205,103.65535,22,Wednesday,cloudy,0,22.1
stall_22,laksa_stall,1.4585,103.69946,20,Tuesday,sunny,0,11.2
stall_133,fishball_noodle_stall,1.38988,103.73408,21,Sunday,cloudy,0,20.8
stall_176,dessert_stall,1.30084,103.87166,23,Sunday,rainy,0,20.7
stall_116,laksa_stall,1.30927,103.62799,23,Sunday,cloudy,0,24.6
stall_35,economic_rice_stall,1.3365,103.7692,22,Tuesday,cloudy,0,30.1
stall_152,beverage_stall,1.41578,103.80191,22,Sunday,rainy,0,20.4
stall_51,roti_prata_stall,1.26128,103.88648,20,Thursday,rainy,0,16.0
stall_47,chicken_rice_stall,1.46709,103.69849,23,Thursday,cloudy,0,21.7
stall_58,dessert_stall,1.27956,103.9733,20,Monday,cloudy,0,24.1
stall_166,fried_hokkien_mee_stall,1.32604,103.96194,21,Monday,rainy,0,33.4
stall_51,roti_prata_stall,1.26128,103.88648,22,Saturday,sunny,0,21.6
stall_13,roti_prata_stall,1.26427,103.65292,23,Friday,rainy,0,18.0
stall_154,economic_rice_stall,1.46916,103.89746,22,Tuesday,sunny,1,43.5
stall_95,beverage_stall,1.43621,103.64324,21,Friday,sunny,0,15.4
stall_4,economic_rice_stall,1.49854,103.85995,23,Sunday,rainy,0,34.5
stall_173,laksa_stall,1.36384,103.8413,23,Monday,sunny,0,5.5
stall_183,western_food_stall,1.21509,103.75164,21,Tuesday,rainy,0,39.1
stall_74,beverage_stall,1.20106,103.90845,23,Thursday,sunny,0,16.1
stall_111,dim_sum_stall,1.31556,103.83064,21,Friday,sunny,0,8.0
stall_73,fishball_noodle_stall,1.32707,103.71067,21,Thursday,sunny,0,22.0
stall_105,beverage_stall,1.48177,103.64614,21,Monday,rainy,0,13.5
stall_68,roti_prata_stall,1.2817,103.84193,21,Friday,rainy,0,17.0
stall_64,economic_rice_stall,1.44513,103.71975,22,Friday,cloudy,0,36.0
stall_166,fried_hokkien_mee_stall,1.32604,103.96194,23,Monday,sunny,0,11.0
stall_121,dessert_stall,1.32072,103.71826,21,Sunday,rainy,0,30.0
stall_178,dim_sum_stall,1.34022,103.65105,23,Saturday,sunny,0,10.4
stall_183,western_food_stall,1.21509,103.75164,23,Saturday,rainy,0,24.8
stall_189,dim_sum_stall,1.49997,103.73998,22,Monday,sunny,0,11.5
stall_143,economic_rice_stall,1.42529,103.90802,20,Monday,rainy,0,30.6
stall_61,chicken_rice_stall,1.45012,103.88142,23,Wednesday,cloudy,0,25.3
stall_172,fishball_noodle_stall,1.32571,103.89901,20,Monday,rainy,0,20.8
stall_130,bakery,1.34196,103.96047,23,Wednesday,rainy,0,19.6
stall_172,fishball_noodle_stall,1.32571,103.89901,22,Tuesday,cloudy,0,21.7
stall_11,bakery,1.45789,103.62834,21,Wednesday,sunny,1,18.5
stall_129,chicken_rice_stall,1.33265,103.68548,23,Wednesday,rainy,0,24.1
stall_34,beverage_stall,1.27956,103.91363,20,Wednesday,cloudy,0,9.1
stall_136,dessert_stall,1.25974,103.60977,23,Tuesday,rainy,0,30.7
stall_30,economic_rice_stall,1.45461,103.66652,22,Monday,sunny,0,26.9
stall_128,bakery,1.39641,103.786,22,Saturday,rainy,0,11.5
stall_111,dim_sum_stall,1.31556,103.83064,22,Wednesday,cloudy,0,25.1
stall_195,dim_sum_stall,1.36919,103.68719,22,Friday,rainy,0,27.4
stall_112,fishball_noodle_stall,1.27642,103.88351,21,Wednesday,cloudy,1,31.8
stall_126,laksa_stall,1.20012,103.71477,21,Friday,cloudy,0,17.0
stall_163,bakery,1.41193,103.62569,23,Monday,sunny,0,13.2
stall_39,bakery,1.49061,103.83167,20,Tuesday,sunny,0,12.7
stall_10,laksa_stall,1.26868,103.96217,23,Wednesday,sunny,0,12.4
